CRETA,40.872,0.062
CRISA,38.939,-4.556
CULNE,28.006,-17.105
CUTXE,42.132,2.754
DADIV,40.393,-3.341
DALIN,41.734,3.358
DAQSE,40.343,-4.147
DELAP,28.297,-15.564
DELOG,44.329,-3.988
DEMEV,38.72,1.004
DEMEX,28.2,-13.84
DEMOS,41.926,-9.362
DEPIS,28.188,-17.822
DEREV,26.723,-15.211
DESAT,41.83,-6.217
DESIN,40.921,-3.577
DESUM,30.39,-13.319
DETIV,29.502,-13.444
DEVAR,43.945,-5.572
DEVLA,29.248,-12.718
DIBER,42.08,4.415
DIBIB,29.272,-13.336
DIKUT,40.007,0.236
DILAV,40.685,-0.779
DILUM,41.328,2.168
DIMER,37.306,-1.169
DIMIB,40.33,3.218
DINCO,37.256,-1.288
DIONY,38.597,-5.477
DIPES,41.063,3.54
DIPOL,40.416,-4.676
DIRMU,41.786,0.16
DIRUP,31.502,-16.995
DISET,41.232,0.759
DISKO,41.015,-4.223
DISVU,40.74,-1.263
DITOP,43.016,-1.764
DITRE,37.927,-0.557
DIVAK,36.869,-4.772
DIXIR,38.087,-0.763
DIXIS,45.0,-10.0
DONAV,40.076,4.27
DONIA,36.482,-6.017
DONOS,43.284,-1.491
DOPEN,39.755,-4.384
DORAR,43.293,-5.956
DORMI,40.871,0.385
DOSEK,37.245,-1.985
DOSUL,43.681,-3.317
DOTIS,41.202,2.025
DRAGO,40.008,1.766
DRANO,27.656,-15.507
DUDEQ,36.617,-4.262
DUKKE,40.62,-2.904
DUNES,40.864,3.158
DUQQI,41.211,1.706
DURCO,28.754,-13.154
EBROX,40.709,1.232
ECHED,27.667,-10.517
ECIJA,37.525,-5.066
ECKOS,28.04,-15.34
ECORE,36.833,-5.186
EDIGO,41.504,-3.412
EDIMU,40.778,-1.828
EDULI,39.406,2.417
EDUMO,22.917,-23.6
EDUPI,29.934,-13.393
EKRIS,39.0,-5.781
ELKEM,38.149,1.771
ELLIH,42.131,2.213
ELNAN,29.13,-13.676
ELSAK,36.535,-4.556
ELSAP,42.017,-0.847
ELTAN,39.616,4.168
ELTEP,42.617,-7.784
ELVAR,39.219,-7.223
ELVEX,36.757,-2.723
ELVIR,40.373,-3.232
ELVIS,38.496,-4.906
EMANU,42.958,-3.781
EMBEX,41.953,-1.219
ENECO,36.598,-4.061
ENETA,27.925,-14.994
ENJUC,41.769,2.204
ENONU,43.509,-8.207
EPAMA,39.603,1.38
EPATA,36.287,-3.867
EPIXI,37.593,-6.13
ERAKI,42.995,-1.05
ERMUT,38.964,1.595
ESAMI,35.833,-2.686
ESILA,37.051,-2.774
ESIQE,27.725,-17.149
ESOPA,28.366,-16.081
ESPIN,40.849,-2.5
ESPOR,40.283,2.096
ETAKA,41.789,-7.73
ETANA,39.571,-3.582
ETIBA,21.338,-18.679
ETURA,38.208,-2.189
EVOLI,39.716,2.71
EXEMU,41.272,-1.384
EXTIR,37.629,-5.03
FAFEQ,40.169,-3.461
FALPU,27.779,-15.454
FAYTA,28.109,-14.138
FEBRI,43.31,-2.274
FEMMA,27.802,-16.527
FENXE,39.722,-1.549
FERNA,37.711,-4.633
FERRO,36.467,-3.467
FESTA,41.442,-1.104
FEVIK,41.68,3.196
FINAM,42.422,-7.389
FOCCU,28.848,-13.662
FOFUS,36.933,-4.696
FORNO,42.468,-7.481
GAFAX,36.825,-4.742
GAGOS,39.877,-4.534
GAKMI,29.659,-13.262
GALAT,40.154,1.941
GALTO,35.833,-5.144
GALZO,43.298,-8.122
GAMVA,29.47,-13.012
GANTA,28.275,-17.171
GAPLU,41.883,2.549
GARBI,40.803,2.287
GARGO,28.727,-13.574
GARVU,42.171,-2.078
GASMO,41.729,-3.049
GATAS,36.693,-1.889
GAVMA,41.266,1.987
GEANT,42.433,2.216
GELPI,26.595,-14.854
GEMAS,41.845,0.73
GENIL,37.579,-5.3
GENIO,38.294,3.148
GERVU,38.82,0.483
GESPU,42.046,-8.812
GILMA,36.545,-6.561
GINAS,29.506,-13.133
GIROM,42.775,0.997
GISLU,39.027,1.746
GOBEG,29.0,-25.0
GODIV,41.721,-6.324
GODOX,39.373,1.411
GODPI,41.725,-0.596
GOLFO,36.368,-2.055
GOLFY,28.787,-13.697
GOMER,28.0,-17.333
GOMSO,42.995,-1.5
GOMSU,28.794,-13.966
GONZA,36.205,-2.877
GOPIM,27.892,-15.064
GOSOS,36.087,-4.725
GOSVI,42.617,-1.369
GOTOR,40.111,-3.724
GOTOX,42.863,-5.879
GOXIP,39.0,-4.465
GOXOL,40.413,-4.649
GRAUS,41.979,0.376
GUMAZ,36.636,-4.67
GUNET,19.595,-19.735
GUPEL,21.333,-15.0
GURKA,30.434,-15.85
HAMRA,36.871,-0.024
HIDRA,44.5,-13.0
IBACO,36.711,-3.928
IBEBA,38.963,0.943
IBIVU,39.159,2.517
IBIZO,36.929,-4.838
IBLIB,27.987,-15.053
IBOPE,40.806,-3.576
IBRAP,42.362,2.059
ICAFU,28.168,-16.971
ICLEF,41.961,1.766
IDEVU,39.577,-3.4
IDKER,43.643,-3.663
IDOBO,42.944,-1.773
IDOTU,43.334,-8.674
INCAH,41.219,0.592
INDEL,42.456,-2.705
INKAL,36.612,-3.867
INPAN,39.566,-3.746
INPUS,40.117,2.705
INSAD,28.0,-25.0
INSER,29.284,-13.02
INSID,42.276,-7.094
INSUB,38.554,1.753
INTAX,39.59,-2.934
IPERA,20.365,-20.7
ISLET,28.143,-15.295
ISOKA,22.081,-19.59
ISORU,28.627,-15.236
ISTER,40.065,4.667
ISWIQ,41.014,2.356
IXIKU,27.0,-25.0
IXIRI,35.498,-2.823
IXUPA,39.559,0.621
IZBUZ,38.219,-1.195
JOCOL,42.593,-5.308
KABRE,39.144,2.957
KALDO,43.44,-3.224
KAMPO,39.733,-4.055
KANIG,42.48,2.983
KANWU,40.743,1.061
KARDO,41.818,1.611
KARES,41.331,1.152
KARMA,43.128,-2.444
KASAS,29.986,-15.769
KEKAG,41.502,-0.651
KEMAO,36.665,-6.555
KEMEV,28.662,-13.974
KEMUL,25.025,-13.876
KENAS,40.5,3.141
KERIP,40.938,0.844
KETID,30.0,-20.0
KEXME,40.302,-3.391
KILVA,39.0,-2.915
KISCU,36.736,-4.336
KOHDE,42.492,-3.24
